Global_Session_ID,Transaction_Str
U0275_9,"Dorms,Cafeteria,CS_Building,Math_Building,Library,Dorms,Math_Building,Student_Center,Gym,Dorms"
U0276_1,"Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building,Dorms"
U0276_10,"CS_Building,Cafeteria,Library,Gym,Dorms,Library,Student_Center,Library"
U0276_2,"Dorms,Cafeteria,CS_Building,Library,Dorms,CS_Building,Library,Cafeteria,Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Library,Gym,Cafeteria"
U0276_3,"Dorms,Cafeteria,CS_Building,Student_Center,Library"
U0276_4,"CS_Building,Dorms,Cafeteria,Library,Dorms,Cafeteria,Library,Student_Center"
U0276_5,"Dorms,Math_Building,Cafeteria,CS_Building,Cafeteria,Library,Dorms,Dorms,Math_Building,Dorms,Cafeteria,Library"
U0276_6,"Dorms,Cafeteria,Library,Cafeteria,CS_Building,Student_Center,Gym,Dorms"
U0276_7,"Dorms,CS_Building,Cafeteria,Library,Gym,Dorms,Math_Building,Library,Dorms,Cafeteria,Library"
U0276_8,"Dorms,Cafeteria,Library,Gym,Cafeteria,CS_Building,Library"
U0276_9,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,Math_Building,Student_Center"
U0277_1,"Student_Center,Dorms,Math_Building,Student_Center,Gym,Dorms,Library,Gym"
U0277_10,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms,Dorms,Math_Building,Library,Dorms,Cafeteria"
U0277_11,"Dorms,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building,Student_Center,Library,Dorms,Cafeteria"
U0277_2,"Dorms,Cafeteria,CS_Building,Cafeteria,Library,Cafeteria,Cafeteria,Math_Building,Library,Dorms,Library,Dorms,Math_Building"
U0277_3,"Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center"
U0277_4,"CS_Building,Library,Dorms,Cafeteria,Math_Building,Student_Center"
U0277_5,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,Math_Building,Cafeteria"
U0277_6,"Dorms,Cafeteria,Math_Building,Student_Center,Dorms"
U0277_7,"Dorms,CS_Building,Cafeteria,CS_Building,Dorms,Math_Building,Dorms,Cafeteria"
U0277_8,"Dorms,CS_Building,Cafeteria,Library,Cafeteria,Student_Center,Gym,Dorms"
U0277_9,"CS_Building,Cafeteria,Math_Building,Dorms"
U0278_1,"Math_Building,Student_Center,Dorms,Cafeteria,CS_Building"
U0278_10,"Dorms,Math_Building,Student_Center"
U0278_11,"Dorms,Library,Dorms,Library,Cafeteria,Library"
U0278_12,"Dorms,Math_Building,Library,Cafeteria,CS_Building,Dorms,Cafeteria"
U0278_13,"Student_Center,Dorms,Cafeteria"
U0278_14,"Dorms,CS_Building,Cafeteria,CS_Building,Dorms,Cafeteria,Math_Building,Cafeteria"
U0278_15,"Dorms,Cafeteria,CS_Building"
U0278_2,"Dorms,Cafeteria,CS_Building,Library"
U0278_3,"Dorms,CS_Building,Student_Center,Dorms,Library,Gym"
U0278_4,"Dorms,Cafeteria,Math_Building"
U0278_5,"Dorms,Math_Building,Library,Dorms,Cafeteria,Math_Building,Student_Center,Dorms"
U0278_6,"Dorms,Library,Gym,Dorms,CS_Building,Library,Cafeteria,CS_Building"
U0278_7,"Dorms,Math_Building,Student_Center"
U0278_8,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Student_Center"
U0278_9,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms"
U0279_1,"Dorms,Library,Student_Center,Gym,Dorms,Cafeteria"
U0279_10,"Dorms,Cafeteria,Math_Building,Dorms,CS_Building,Library,Cafeteria,Math_Building"
U0279_11,"Dorms,CS_Building,Student_Center"
U0279_12,"Dorms,Cafeteria,Library,Dorms,Math_Building,Library,Dorms,Cafeteria"
U0279_2,"Student_Center,Gym,Dorms,CS_Building,Cafeteria,Math_Building,Library,Gym"
U0279_3,"Dorms,Math_Building,Student_Center"
U0279_4,"Dorms,Cafeteria,Library,Dorms,Cafeteria"
U0279_5,"Dorms,CS_Building,Library,Dorms,Cafeteria,CS_Building"
U0279_6,"CS_Building,Library,Dorms,Cafeteria,CS_Building"
U0279_7,"Math_Building,Library,Dorms,Cafeteria,Library,Student_Center,Library,Gym"
U0279_8,"CS_Building,Library,Dorms,Cafeteria,CS_Building,Library,Dorms,Student_Center,Dorms,Cafeteria,Math_Building,Student_Center,Dorms,Cafeteria"
U0279_9,"Dorms,Cafeteria,Library"
U0280_1,"Cafeteria,Math_Building,Dorms,Cafeteria"
U0280_10,"Student_Center,Gym,Dorms,Cafeteria,Library,Dorms,Cafeteria,Math_Building"
U0280_11,"Dorms,CS_Building,Library,Dorms"
U0280_12,"Math_Building,Cafeteria,Library,Dorms"
U0280_13,"Dorms,Cafeteria,CS_Building,Library,Gym"
U0280_14,"Dorms,Cafeteria,CS_Building,Library,Gym,CS_Building,Library,Dorms,Cafeteria,CS_Building,Library,Dorms,Cafeteria"
U0280_2,"Dorms,CS_Building,Library,Gym,Dorms"
U0280_3,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria"
U0280_4,"Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center"
U0280_5,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,CS_Building,Student_Center"
U0280_6,"Dorms,Cafeteria,CS_Building,Library,Dorms,CS_Building,Library,Gym"
U0280_7,"Dorms,Cafeteria,CS_Building,Cafeteria,Library,Student_Center,Dorms"
U0280_8,"Dorms,Cafeteria,Math_Building,Student_Center,Library,Dorms,Cafeteria,Library"
U0280_9,"Dorms,Library,Cafeteria,Math_Building,Student_Center"
U0281_1,"Math_Building,Library,Dorms,CS_Building,Library"
U0281_10,"Dorms,Cafeteria,Student_Center,Gym,Dorms,Cafeteria,Library"
U0281_11,"Dorms,CS_Building,Student_Center,Gym,Dorms,CS_Building"
U0281_12,"Dorms,Math_Building,Cafeteria,Library,Gym"
U0281_13,"CS_Building,Library,Dorms,Math_Building"
U0281_2,"Cafeteria,CS_Building,Library,Cafeteria"
U0281_3,"Dorms,Cafeteria,CS_Building,Cafeteria"
U0281_4,"Dorms,Math_Building,Library,Dorms,Cafeteria"
U0281_5,"Dorms,Library,Gym,Dorms,Cafeteria,CS_Building,Library"
U0281_6,"Dorms,Cafeteria,CS_Building,Student_Center,Library,Gym,Dorms,Cafeteria"
U0281_7,"Gym,Dorms,Cafeteria,Library,Dorms"
U0281_8,"Student_Center,Library,Dorms,CS_Building,Library,Cafeteria,Student_Center,Dorms"
U0281_9,"Dorms,Cafeteria,Math_Building,Library,Gym,Dorms"
U0282_1,"Dorms,CS_Building,Library,Cafeteria"
U0282_10,"Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center,Library"
U0282_11,"Dorms,Math_Building,Dorms,CS_Building,Student_Center"
U0282_12,"Dorms,Cafeteria,CS_Building,Cafeteria,Library"
U0282_2,"Dorms,CS_Building,Student_Center,Gym"
U0282_3,"Dorms,Cafeteria,Library"
U0282_4,"Cafeteria,CS_Building,Cafeteria,Library,Dorms"
U0282_5,"Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building,Library,Dorms,CS_Building"
U0282_6,"Dorms,CS_Building,Library,Dorms,CS_Building,Library"
U0282_7,"Dorms,Math_Building,Cafeteria,Math_Building,Dorms,Cafeteria,Math_Building,Library"
U0282_8,"Dorms,Cafeteria,Math_Building,Library,Cafeteria,Student_Center,Gym,Dorms,Math_Building,Cafeteria,CS_Building"
U0282_9,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms"
U0283_1,"Dorms,Math_Building,Student_Center,Library,Dorms,Cafeteria,CS_Building,Dorms"
U0283_10,"Dorms,Cafeteria,Math_Building,Cafeteria,Library,Dorms,Dorms,Math_Building,Dorms"
U0283_11,"Student_Center,Gym,Dorms"
U0283_12,"Dorms,Cafeteria,Math_Building,Library,Cafeteria"
U0283_13,"Math_Building,Cafeteria,Student_Center,Library,Dorms,Cafeteria,Math_Building"
U0283_2,"Dorms,Cafeteria,Math_Building,Library"
U0283_3,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms"
U0283_4,"Dorms,Library,Cafeteria,Math_Building,Dorms,CS_Building,Cafeteria,CS_Building"
U0283_5,"Dorms,Cafeteria,Student_Center,Gym,Dorms,Cafeteria"
U0283_6,"Dorms,Cafeteria,CS_Building,Cafeteria,Library,Gym"
U0283_7,"Dorms,Math_Building,Cafeteria,Math_Building,Student_Center,Dorms,Dorms,Library,Dorms,Library,Cafeteria,Library,Gym"
U0283_8,"Dorms,Library,Dorms,Cafeteria,CS_Building,Student_Center,Gym"
U0283_9,"Dorms,CS_Building,Cafeteria,CS_Building,Library,Dorms,Cafeteria,CS_Building"
U0284_1,"Dorms,Math_Building,Student_Center,Library,Dorms,Math_Building,Dorms,Cafeteria"
U0284_10,"Dorms,Math_Building,Student_Center,Library,Dorms"
U0284_11,"Dorms,Cafeteria,CS_Building,Library,Dorms"
U0284_12,"Dorms,Math_Building,Library,Cafeteria,CS_Building,Library,Cafeteria,CS_Building"
U0284_13,"Gym,Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,Cafeteria,Math_Building,Cafeteria,Library"
U0284_2,"Dorms,Math_Building,Dorms,Cafeteria,CS_Building"
U0284_3,"Math_Building,Student_Center,Library"
U0284_4,"Dorms,Cafeteria,Math_Building,Dorms,Library,Dorms,Dorms,Cafeteria,Math_Building,Library"
U0284_5,"Dorms,Library,Gym,Dorms,Math_Building,Dorms,Cafeteria,Library"
U0284_6,"Dorms,Math_Building,Library"
U0284_7,"Gym,Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,Math_Building,Dorms,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building,Library"
U0284_8,"Library,Dorms,Math_Building,Student_Center,Gym"
U0284_9,"Dorms,Cafeteria,Math_Building"
U0285_1,"Dorms,CS_Building,Library,Cafeteria,Math_Building"
U0285_2,"Dorms,Math_Building,Cafeteria,Library,Dorms,Cafeteria"
U0285_3,"Gym,Dorms,CS_Building,Library,Dorms,CS_Building,Library"
U0285_4,"Library,Dorms,Math_Building,Cafeteria,CS_Building"
U0285_5,"Cafeteria,Library,Cafeteria"
U0285_6,"Dorms,Cafeteria,Math_Building,Dorms,CS_Building,Student_Center,Dorms,Cafeteria,Math_Building,Student_Center,Dorms,Library,Dorms,CS_Building"
U0285_7,"CS_Building,Student_Center,Library,Dorms,Library,Dorms,CS_Building"
U0285_8,"Dorms,Cafeteria,Library"
U0285_9,"Dorms,CS_Building,Cafeteria,Library,Dorms,Math_Building"
U0286_1,"Dorms,CS_Building,Library"
U0286_10,"Dorms,Math_Building,Student_Center"
U0286_11,"Gym,Dorms,Math_Building,Library,Cafeteria,CS_Building"
U0286_12,"Dorms,Cafeteria,CS_Building,Dorms"
U0286_2,"Dorms,Cafeteria,CS_Building,Library,Dorms"
U0286_3,"Dorms,Math_Building,Library"
U0286_4,"Dorms,Cafeteria,CS_Building,Dorms,Library,Cafeteria,Library,Cafeteria,Library"
U0286_5,"Dorms,Library,Dorms"
U0286_6,"Cafeteria,Math_Building,Student_Center,Dorms"
U0286_7,"Dorms,Math_Building,Library,Dorms,CS_Building"
U0286_8,"Dorms,Cafeteria,Math_Building"
U0286_9,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Dorms,Library,Student_Center,Dorms,CS_Building,Dorms,Cafeteria,CS_Building,Library,Cafeteria"
U0287_1,"Dorms,CS_Building,Cafeteria,Student_Center,Library,Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,Math_Building"
U0287_10,"Gym,Cafeteria,Math_Building"
U0287_2,"Dorms,Cafeteria,Library,Cafeteria,Math_Building,Dorms,CS_Building,Cafeteria"
U0287_3,"CS_Building,Cafeteria,CS_Building,CS_Building,Student_Center,Library,Cafeteria"
U0287_4,"Dorms,CS_Building,Student_Center,Library"
U0287_5,"Dorms,Library,Student_Center,Dorms,Cafeteria,Math_Building,Library"
U0287_6,"Gym,Dorms,Cafeteria,Math_Building,Student_Center"
U0287_7,"Dorms,Math_Building,Dorms,Math_Building,Student_Center"
U0287_8,"Student_Center,Dorms,Cafeteria,CS_Building,Cafeteria,Student_Center"
U0287_9,"Dorms,Math_Building,Student_Center"
U0288_1,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms,CS_Building"
U0288_10,"Dorms,Cafeteria,Math_Building"
U0288_2,"Dorms,Cafeteria,Math_Building"
U0288_3,"CS_Building,Library,Student_Center,Dorms,CS_Building,Dorms,Library,Cafeteria,Library,Cafeteria"
U0288_4,"Dorms,Cafeteria,Math_Building,Student_Center"
U0288_5,"Dorms,CS_Building,Student_Center,Dorms,Math_Building,Student_Center,Library,Cafeteria,CS_Building,Student_Center,Library,Cafeteria,CS_Building,Cafeteria,Dorms,Cafeteria,Math_Building"
U0288_6,"Dorms,Math_Building,Dorms"
U0288_7,"Dorms,Math_Building,Cafeteria,CS_Building,Dorms"
U0288_8,"Dorms,Cafeteria,Math_Building,Cafeteria,Math_Building,Dorms,CS_Building"
U0288_9,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms"
U0289_1,"Dorms,Math_Building,Student_Center,Dorms,Cafeteria"
U0289_10,"Dorms,Math_Building,Dorms,Cafeteria,Math_Building"
U0289_11,"Dorms,Cafeteria,Student_Center,Library"
U0289_12,"Library,Gym,Dorms,Cafeteria"
U0289_2,"Dorms,Math_Building,Library,Dorms,CS_Building,Dorms,Library,Student_Center"
U0289_3,"Dorms,Math_Building,Cafeteria,Library,Student_Center,Library,Dorms,Cafeteria"
U0289_4,"Dorms,Math_Building,Dorms,Cafeteria,CS_Building"
U0289_5,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Library,Cafeteria,CS_Building"
U0289_6,"Dorms,Cafeteria,Math_Building,Library"
U0289_7,"Cafeteria,CS_Building,Library,Cafeteria,Math_Building,Student_Center"
U0289_8,"Dorms,Library,Student_Center,Library"
U0289_9,"Dorms,CS_Building,Library,Gym"
U0290_1,"Dorms,CS_Building,Student_Center,Library,Cafeteria,Math_Building"
U0290_10,"Dorms,Library,Dorms"
U0290_11,"Dorms,CS_Building,Student_Center,Library,Dorms,Cafeteria"
U0290_12,"Dorms,CS_Building,Library,Cafeteria,CS_Building"
U0290_13,"Dorms,Cafeteria,Math_Building,Library,Gym"
U0290_2,"Dorms,Library,Cafeteria"
U0290_3,"Math_Building,Dorms,Library"
U0290_4,"Dorms,Cafeteria,Math_Building,Dorms,Math_Building,Library,Cafeteria"
U0290_5,"Dorms,Cafeteria,Math_Building"
U0290_6,"Dorms,Math_Building,Student_Center,Gym"
U0290_7,"Dorms,Cafeteria,Math_Building,Library,Cafeteria,CS_Building,Dorms,Library"
U0290_8,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,CS_Building"
U0290_9,"Dorms,CS_Building,Library,Gym,Dorms,Cafeteria"
U0291_1,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,Student_Center"
U0291_10,"CS_Building,Library,Gym"
U0291_11,"Dorms,CS_Building,Library,Cafeteria,Library,Gym"
U0291_12,"Library,Cafeteria,Library,Gym,Dorms,CS_Building,Library"
U0291_13,"Dorms,Math_Building,Student_Center,Library,Dorms,Math_Building,Cafeteria"
U0291_14,"Math_Building,Student_Center,Library"
U0291_15,"Dorms,Cafeteria,Math_Building,Cafeteria"
U0291_16,"Dorms,Cafeteria,CS_Building,Library,Dorms,Cafeteria"
U0291_17,"Dorms,Math_Building,Cafeteria,CS_Building,Cafeteria,Math_Building"
U0291_2,"Dorms,CS_Building,Library,Gym,Dorms,Math_Building"
U0291_3,"Dorms,CS_Building,Library,Cafeteria,CS_Building,Cafeteria,CS_Building"
U0291_4,"Dorms,Cafeteria,Library,Dorms,Library,Gym,Cafeteria,CS_Building"
U0291_5,"Dorms,Cafeteria,Math_Building"
U0291_6,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building,Student_Center"
U0291_7,"Dorms,CS_Building,Library"
U0291_8,"Dorms,Math_Building,Cafeteria,Math_Building,Math_Building,Library,Gym,Dorms,CS_Building"
U0291_9,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,CS_Building"
U0292_1,"Dorms,Cafeteria,Library,Gym,Dorms"
U0292_10,"Dorms,CS_Building,Student_Center,Gym,Dorms,Cafeteria"
U0292_11,"Gym,Dorms,Cafeteria,Math_Building,Cafeteria,CS_Building"
U0292_12,"Dorms,Math_Building,Cafeteria,CS_Building,Cafeteria,Math_Building,Student_Center"
U0292_13,"Math_Building,Library,Gym,Dorms,CS_Building,Cafeteria,CS_Building,Library"
U0292_14,"Dorms,Cafeteria,Math_Building,Cafeteria,CS_Building,Library,Cafeteria,Student_Center"
U0292_2,"Cafeteria,Library,Dorms,Math_Building,Cafeteria"
U0292_3,"CS_Building,Library,Cafeteria,CS_Building,Library"
U0292_4,"Dorms,CS_Building,Student_Center,Library"
U0292_5,"Math_Building,Dorms,Cafeteria,Math_Building"
U0292_6,"Student_Center,Dorms,CS_Building,Student_Center,Gym,Dorms,Cafeteria,Library"
U0292_7,"Library,Cafeteria,CS_Building,Dorms,Cafeteria,Math_Building,Cafeteria"
U0292_8,"Dorms,Math_Building,Student_Center,Gym"
U0292_9,"Dorms,Cafeteria,CS_Building"
U0293_1,"Dorms,CS_Building,Library"
U0293_10,"Dorms,Cafeteria,CS_Building,Library,Cafeteria"
U0293_11,"Dorms,Cafeteria,Library,Cafeteria,CS_Building"
U0293_12,"Dorms,Cafeteria,CS_Building"
U0293_13,"Dorms,Library,Dorms,Cafeteria,CS_Building,Cafeteria"
U0293_14,"Dorms,Math_Building,Library,Cafeteria,CS_Building,Cafeteria,CS_Building,Student_Center"
U0293_2,"Dorms,Cafeteria,Student_Center,Gym"
U0293_3,"Dorms,CS_Building,Student_Center,Dorms"
U0293_4,"Dorms,CS_Building,Library,Cafeteria,Math_Building,Dorms,Library,Cafeteria,CS_Building,Student_Center,Gym"
U0293_5,"CS_Building,Cafeteria,Math_Building,Library,Cafeteria,CS_Building"
U0293_6,"Dorms,Cafeteria,Library,Gym,Dorms"
U0293_7,"Dorms,CS_Building,Dorms,Library,Cafeteria,CS_Building,Library"
U0293_8,"Gym,Dorms,Library,Cafeteria,Math_Building"
U0293_9,"Dorms,CS_Building,Library"
U0294_1,"Math_Building,Student_Center,Dorms,CS_Building,Library,Student_Center,Dorms"
U0294_10,"Dorms,Math_Building,Library,Cafeteria,Library,Dorms"
U0294_11,"Dorms,Cafeteria,Library,Cafeteria,Dorms,Cafeteria,CS_Building,Student_Center"
U0294_12,"Student_Center,Library,Cafeteria"
U0294_13,"Dorms,Cafeteria,Math_Building,Cafeteria"
U0294_14,"Dorms,Math_Building,Library,Dorms,CS_Building"
U0294_2,"Dorms,Cafeteria,Library,Cafeteria,Math_Building,Library,Dorms,CS_Building,Library,Dorms,Math_Building"
U0294_3,"Dorms,Cafeteria,Math_Building,Dorms,Math_Building"
U0294_4,"Dorms,CS_Building,Dorms,Cafeteria,Library,Dorms,Cafeteria,CS_Building"
U0294_5,"Student_Center,Dorms,Math_Building,Cafeteria,Library,Dorms,Cafeteria,CS_Building"
U0294_6,"Dorms,CS_Building,Student_Center,Gym,Dorms,Math_Building,Dorms"
U0294_7,"Dorms,Cafeteria,Student_Center,Library,Cafeteria"
U0294_8,"Dorms,CS_Building,Cafeteria"
U0294_9,"Library,Student_Center,Gym"
U0295_1,"Dorms,Math_Building,Cafeteria,Math_Building,Student_Center,Gym,Dorms,Cafeteria"
U0295_10,"Math_Building,Student_Center,Gym,Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building"
U0295_11,"Dorms,Library,Dorms"
U0295_12,"Dorms,Cafeteria,CS_Building,Student_Center"
U0295_13,"Dorms,Cafeteria,Library,Cafeteria,CS_Building,Dorms,Cafeteria,Library,Dorms,Cafeteria,Math_Building,Student_Center"
U0295_14,"Dorms,Cafeteria,Math_Building,Library,Dorms"
U0295_2,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,Library,Cafeteria,Math_Building,Dorms"
U0295_3,"Dorms,CS_Building,Dorms,Library,Gym"
U0295_4,"Gym,Dorms,Cafeteria,Library"
U0295_5,"Dorms,CS_Building,Library,Dorms,CS_Building,Library,Gym"
U0295_6,"Dorms,CS_Building,Library,Cafeteria,Math_Building,Student_Center,Dorms"
U0295_7,"Dorms,Cafeteria,Math_Building"
U0295_8,"Dorms,Math_Building,Dorms"
U0295_9,"Math_Building,Student_Center,Dorms"
U0296_1,"Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,Student_Center,Gym,Dorms,Cafeteria,CS_Building,Library,Dorms"
U0296_10,"Dorms,Library,Cafeteria"
U0296_11,"Dorms,Cafeteria,Student_Center,Library,Gym"
U0296_12,"Dorms,Cafeteria,CS_Building"
U0296_2,"Dorms,CS_Building,Student_Center,Gym,Dorms,Library"
U0296_3,"Dorms,Math_Building,Student_Center,Library"
U0296_4,"Dorms,Cafeteria,Math_Building,Cafeteria,Library,Dorms"
U0296_5,"Dorms,Cafeteria,Student_Center,Dorms,Math_Building"
U0296_6,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria"
U0296_7,"Dorms,Cafeteria,CS_Building,Library,Gym,Dorms,Cafeteria,Student_Center"
U0296_8,"Dorms,Library,Cafeteria,Math_Building,Student_Center,Library,Dorms,Cafeteria"
U0296_9,"Student_Center,Library,Cafeteria,Math_Building,Cafeteria,CS_Building,Library"
U0297_1,"Student_Center,Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,CS_Building"
U0297_10,"Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,Library,Gym,Dorms"
U0297_11,"Dorms,CS_Building,Library,Cafeteria,Library,Cafeteria,CS_Building"
U0297_12,"CS_Building,Student_Center,Gym,Dorms,CS_Building"
U0297_13,"Dorms,CS_Building,Library,Dorms"
U0297_14,"Dorms,Cafeteria,CS_Building,Student_Center,Library"
U0297_15,"Dorms,Math_Building,Student_Center,Gym,Dorms"
U0297_16,"Math_Building,Library,Dorms,Math_Building,Student_Center,Dorms,CS_Building"
U0297_2,"Library,Cafeteria,CS_Building,Cafeteria,Library,Gym"
U0297_3,"Student_Center,Library,Gym,Dorms"
U0297_4,"Dorms,Cafeteria,CS_Building"
U0297_5,"Dorms,Cafeteria,Math_Building,Student_Center"
U0297_6,"CS_Building,Student_Center,Gym,Dorms,CS_Building"
U0297_7,"Dorms,Library,Dorms,Cafeteria,CS_Building"
U0297_8,"Dorms,CS_Building,Cafeteria,CS_Building,Library,Cafeteria,CS_Building,Dorms"
U0297_9,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,Math_Building,Dorms,CS_Building"
U0298_1,"Dorms,CS_Building,Library,Dorms,Math_Building,Cafeteria,Math_Building,Student_Center"
U0298_10,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Library"
U0298_11,"Dorms,Math_Building,Dorms,Cafeteria,Library,Dorms,Cafeteria,Library"
U0298_12,"Dorms,CS_Building,Dorms,CS_Building,Library,Gym,Dorms"
U0298_13,"Library,Cafeteria,CS_Building,Student_Center,Library,Dorms,Math_Building,Student_Center,Cafeteria,Library,Gym,Dorms,Cafeteria"
U0298_2,"Dorms,Math_Building,Library,Dorms,Cafeteria,CS_Building"
U0298_3,"Dorms,Cafeteria,Library"
U0298_4,"Dorms,Cafeteria,Math_Building,Cafeteria,CS_Building,Student_Center"
U0298_5,"Dorms,CS_Building,Library,Dorms,Cafeteria,Math_Building,Student_Center,Library"
U0298_6,"CS_Building,Student_Center,Gym"
U0298_7,"Dorms,Library,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,Math_Building"
U0298_8,"Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,CS_Building,Cafeteria,Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Dorms"
U0298_9,"Dorms,Cafeteria,Library,Dorms,Cafeteria,CS_Building,Cafeteria"
U0299_1,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Library,Gym,Dorms,Cafeteria,Library"
U0299_10,"Dorms,CS_Building,Library,Student_Center,Dorms"
U0299_11,"Cafeteria,CS_Building,Library"
U0299_2,"CS_Building,Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,Library,Cafeteria"
U0299_3,"Dorms,Cafeteria,Math_Building,Student_Center,Gym"
U0299_4,"Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building,Student_Center,Dorms"
U0299_5,"Gym,Dorms,Cafeteria,Library,Cafeteria"
U0299_6,"Dorms,Math_Building,Dorms"
U0299_7,"Dorms,Cafeteria,Math_Building,Library,Cafeteria,Math_Building"
U0299_8,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,CS_Building,Library,Dorms,CS_Building,Cafeteria"
U0299_9,"Dorms,Math_Building,Library,Gym,Dorms,Math_Building,Student_Center,Dorms"
U0300_1,"Student_Center,Library,Gym,Dorms,Library,Dorms,Library,Cafeteria"
U0300_10,"Dorms,Library,Gym,Dorms"
U0300_2,"Dorms,CS_Building,Library,Cafeteria,Math_Building,Library"
U0300_3,"Dorms,CS_Building,Cafeteria,Student_Center,Dorms,Dorms,Cafeteria,Library,Student_Center,Gym,Cafeteria"
U0300_4,"Dorms,Library,Dorms"
U0300_5,"Dorms,Math_Building,Library,Cafeteria"
U0300_6,"Math_Building,Cafeteria,Math_Building,Library"
U0300_7,"Dorms,Cafeteria,Library,Gym,Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,Math_Building,Cafeteria"
U0300_8,"Dorms,CS_Building,Dorms"
U0300_9,"Dorms,Cafeteria,Math_Building"
U0301_1,"Dorms,Cafeteria,CS_Building,Student_Center,Library,Student_Center,Dorms"
U0301_10,"Dorms,Cafeteria,CS_Building,Library,Dorms,CS_Building,Library,Gym"
U0301_11,"Library,Cafeteria,Library"
